ID,Case Number,Date,Block,IUCR,Primary Type,Description,Location Description,Arrest,Domestic,Beat,District,Ward,Community Area,FBI Code,X Coordinate,Y Coordinate,Year,Updated On,Latitude,Longitude,Location
13202252,JG414202,09/06/23 20:56,021XX W DIVISION ST,0560,ASSAULT,SIMPLE,APARTMENT,FALSE,FALSE,1424,014,1,24,08A,1161979,1907968,2023,09/14/2023 03:43:09 PM,41.90313335,-87.68045852,"(41.903133353, -87.680458524)"
13201894,JG414074,09/06/23 18:00,039XX N PINE GROVE AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,FALSE,FALSE,1925,019,46,6,14,1170694,1926390,2023,09/14/2023 03:43:09 PM,41.95349771,-87.64790582,"(41.953497705, -87.647905817)"
13201769,JG413721,09/06/23 13:30,060XX N MILWAUKEE AVE,141B,WEAPONS VIOLATION,UNLAWFUL USE - OTHER FIREARM,SIDEWALK,FALSE,FALSE,1611,016,39,10,15,1134354,1939551,2023,09/28/2023 03:41:33 PM,41.99033256,-87.78118469,"(41.990332555, -87.781184693)"
13202003,JG414088,09/06/23 14:30,007XX S STATE ST,0462,BATTERY,"AGG. PROTECTED EMPLOYEE - HANDS, FISTS, FEET, SERIOUS INJURY",SCHOOL - PUBLIC BUILDING,TRUE,FALSE,0123,001,4,32,04B,1176470,1897063,2023,10/28/2023 03:40:48 PM,41.87289448,-87.62756008,"(41.872894484, -87.627560076)"
13202227,JG414269,09/06/23 22:33,054XX S LAWNDALE AVE,031A,ROBBERY,ARMED - HANDGUN,RESIDENCE - YARD (FRONT / BACK),FALSE,FALSE,0822,008,23,62,03,1152634,1868253,2023,09/14/2023 03:43:09 PM,41.79434063,-87.71583372,"(41.794340626, -87.715833715)"
13202501,JG414461,09/06/23 20:30,089XX S YATES BLVD,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,FALSE,FALSE,0413,004,7,48,07,1193722,1846153,2023,09/14/2023 03:43:09 PM,41.73278789,-87.56589014,"(41.732787885, -87.565890141)"
13201440,JG413121,09/06/23 7:52,063XX S CLAREMONT AVE,0460,BATTERY,SIMPLE,OTHER (SPECIFY),FALSE,FALSE,0825,008,16,66,08B,1161829,1862607,2023,09/14/2023 03:43:09 PM,41.77866106,-87.68227253,"(41.778661058, -87.68227253)"
13203299,JG415421,09/06/23 12:00,017XX W WASHINGTON BLVD,0890,THEFT,FROM BUILDING,APARTMENT,FALSE,FALSE,1224,012,27,28,06,1165007,1900748,2023,09/14/2023 03:43:09 PM,41.88325736,-87.66954127,"(41.883257356, -87.669541269)"
13201126,JG412956,09/06/23 0:30,030XX W WARREN BLVD,0520,ASSAULT,AGGRAVATED - KNIFE / CUTTING INSTRUMENT,RESIDENCE,TRUE,TRUE,1222,012,27,27,04A,1156173,1900199,2023,09/14/2023 03:43:09 PM,41.88193377,-87.70199516,"(41.881933769, -87.701995157)"
13201921,JG414058,09/06/23 10:22,005XX S KEDZIE AVE,0460,BATTERY,SIMPLE,CTA STATION,FALSE,FALSE,1134,011,24,27,08B,1155124,1897322,2023,09/14/2023 03:43:09 PM,41.8740601,-87.70592431,"(41.874060099, -87.705924314)"
13202149,JG414170,09/06/23 20:01,004XX W 79TH ST,2021,NARCOTICS,POSSESS - BARBITURATES,STREET,TRUE,FALSE,0621,006,6,44,18,1174523,1852538,2023,09/14/2023 03:43:09 PM,41.75075738,-87.63603477,"(41.750757383, -87.636034766)"
13202860,JG414816,09/06/23 9:00,034XX N MAJOR AVE,1562,SEX OFFENSE,AGGRAVATED CRIMINAL SEXUAL ABUSE,SCHOOL - PUBLIC GROUNDS,FALSE,FALSE,1633,016,30,15,17,1137757,1922269,2023,09/14/2023 03:43:09 PM,41.94284829,-87.76908617,"(41.942848288, -87.769086168)"
13208527,JG421301,05/07/23 14:00,135XX S AVENUE O,0820,THEFT,$500 AND UNDER,APARTMENT,FALSE,FALSE,0433,004,10,55,06,1201081,1815536,2023,09/14/2023 03:41:59 PM,41.64858878,-87.53996444,"(41.648588776, -87.539964437)"
13201249,JG413057,09/06/23 4:15,051XX S WOODLAWN AVE,4387,OTHER OFFENSE,VIOLATE ORDER OF PROTECTION,APARTMENT,TRUE,TRUE,0233,002,5,41,26,1185098,1871194,2023,09/14/2023 03:43:09 PM,41.80170938,-87.59669769,"(41.801709383, -87.596697686)"
13206477,JG414310,09/06/23 23:00,070XX S YALE AVE,051A,ASSAULT,AGGRAVATED - HANDGUN,STREET,FALSE,FALSE,0731,007,6,69,04A,1175843,1858259,2023,09/14/2023 03:43:09 PM,41.76642702,-87.63102653,"(41.766427022, -87.631026525)"
13202406,JG414335,09/06/23 23:40,028XX W TOUHY AVE,0520,ASSAULT,AGGRAVATED - KNIFE / CUTTING INSTRUMENT,SIDEWALK,FALSE,TRUE,2411,024,50,2,04A,1156229,1947616,2023,09/14/2023 03:43:09 PM,42.01204803,-87.70050399,"(42.012048033, -87.700503994)"
13201508,JG413401,09/06/23 6:00,0000X E WACKER DR,0560,ASSAULT,SIMPLE,RESTAURANT,FALSE,FALSE,0111,001,42,32,08A,1176994,1902568,2023,09/14/2023 03:43:09 PM,41.88798867,-87.62546955,"(41.887988672, -87.625469546)"
13204280,JG416577,09/06/23 22:00,125XX S HALSTED ST,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,FALSE,FALSE,0523,005,9,53,07,1173275,1821685,2023,09/14/2023 03:43:09 PM,41.66611987,-87.64151635,"(41.666119868, -87.641516349)"
13202122,JG413867,09/06/23 15:49,005XX W LAKE ST,0860,THEFT,RETAIL THEFT,SMALL RETAIL STORE,FALSE,FALSE,1214,012,34,28,06,1172574,1901698,2023,09/14/2023 03:43:09 PM,41.88570024,-87.64172685,"(41.885700244, -87.641726854)"
13201996,JG414004,09/06/23 17:34,001XX N STATE ST,0860,THEFT,RETAIL THEFT,DEPARTMENT STORE,TRUE,FALSE,0111,001,34,32,06,1176352,1900927,2023,09/14/2023 03:43:09 PM,41.88350019,-87.6278767,"(41.883500187, -87.627876698)"
13201840,JG413935,09/06/23 13:30,091XX S GREENWOOD AVE,2826,OTHER OFFENSE,HARASSMENT BY ELECTRONIC MEANS,APARTMENT,FALSE,TRUE,0413,004,8,47,26,1185145,1844530,2023,09/14/2023 03:43:09 PM,41.72853976,-87.59736201,"(41.72853976, -87.59736201)"
13203847,JG415947,09/06/23 17:07,008XX N CLEVELAND AVE,5000,OTHER OFFENSE,OTHER CRIME AGAINST PERSON,APARTMENT,FALSE,FALSE,1823,018,27,8,26,1172755,1905735,2023,09/14/2023 03:43:09 PM,41.89677401,-87.64094257,"(41.896774009, -87.640942565)"
13208362,JG421538,09/02/23 19:00,003XX N ALBANY AVE,0820,THEFT,$500 AND UNDER,STREET,FALSE,FALSE,1222,012,27,27,06,1155660,1901983,2023,09/14/2023 03:41:59 PM,41.88683958,-87.70383084,"(41.88683958, -87.70383084)"
13208597,JG421124,09/04/23 14:30,027XX W 55TH ST,1152,DECEPTIVE PRACTICE,ILLEGAL USE CASH CARD,CTA BUS,FALSE,FALSE,0824,008,15,63,11,1158822,1868066,2023,09/14/2023 03:41:59 PM,41.79370326,-87.69314746,"(41.793703259, -87.693147462)"
13207669,JG420702,08/25/2023 06:00:00 PM,086XX S ABERDEEN ST,0281,CRIMINAL SEXUAL ASSAULT,NON-AGGRAVATED,APARTMENT,FALSE,FALSE,0613,006,17,71,02,1170496,1847472,2023,09/14/2023 03:41:59 PM,41.7369442,-87.65093882,"(41.736944201, -87.650938817)"
13202273,JG414304,09/06/23 23:14,094XX S BURNSIDE AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,FALSE,FALSE,0633,006,8,44,14,1182828,1842466,2023,09/14/2023 03:43:09 PM,41.72292995,-87.60591348,"(41.72292995, -87.605913481)"
13202761,JG414912,09/06/23 21:30,060XX S MICHIGAN AVE,0820,THEFT,$500 AND UNDER,STREET,FALSE,FALSE,0311,003,20,40,06,1178193,1864952,2023,09/14/2023 03:43:09 PM,41.78474033,-87.6222101,"(41.784740334, -87.622210098)"
13204815,JG413054,09/06/23 5:08,087XX S EUCLID AVE,0331,ROBBERY,ATTEMPT AGGRAVATED,STREET,FALSE,FALSE,0412,004,8,48,03,1190699,1847509,2023,09/14/2023 03:43:09 PM,41.73658231,-87.57692092,"(41.736582312, -87.57692092)"
13202203,JG414275,09/06/23 13:58,030XX W LOGAN BLVD,1152,DECEPTIVE PRACTICE,ILLEGAL USE CASH CARD,OTHER (SPECIFY),FALSE,FALSE,1411,014,1,22,11,1155446,1917130,2023,09/14/2023 03:43:09 PM,41.92840857,-87.70420874,"(41.928408571, -87.70420874)"
13208320,JG421302,08/30/2023 11:00:00 AM,053XX N CALIFORNIA AVE,0820,THEFT,$500 AND UNDER,RESIDENCE - GARAGE,FALSE,FALSE,2011,020,40,4,06,1156732,1935204,2023,09/14/2023 03:41:59 PM,41.97797876,-87.69899153,"(41.977978764, -87.69899153)"
13202233,JG414144,09/06/23 20:02,024XX E 97TH ST,0326,ROBBERY,AGGRAVATED VEHICULAR HIJACKING,STREET,TRUE,FALSE,0431,004,7,51,03,1193823,1841114,2023,09/14/2023 03:43:09 PM,41.71895793,-87.56568476,"(41.718957929, -87.56568476)"
13203141,JG415094,09/06/23 14:00,055XX S CARPENTER ST,2826,OTHER OFFENSE,HARASSMENT BY ELECTRONIC MEANS,APARTMENT,FALSE,TRUE,0712,007,16,68,26,1170261,1867979,2023,09/14/2023 03:43:09 PM,41.79322311,-87.65120397,"(41.793223108, -87.65120397)"
13202988,JG414154,09/06/23 18:18,019XX W SUPERIOR ST,1581,SEX OFFENSE,NON-CONSENSUAL DISSEMINATION OF PRIVATE SEXUAL IMAGES,OTHER (SPECIFY),FALSE,FALSE,1221,012,36,24,17,1163286,1905019,2023,09/14/2023 03:43:09 PM,41.89501368,-87.67574069,"(41.895013678, -87.675740686)"
13576201,JH403102,08/25/2024 05:00:00 PM,0000X E OHIO ST,0820,THEFT,$500 AND UNDER,PARKING LOT / GARAGE (NON RESIDENTIAL),FALSE,FALSE,1834,018,42,8,06,1176771,1904213,2024,09/02/24 15:41,41.89250768,-87.62623869,"(41.892507682, -87.626238686)"
13201523,JG413313,09/06/23 8:40,025XX E 77TH ST,1320,CRIMINAL DAMAGE,TO VEHICLE,VEHICLE NON-COMMERCIAL,FALSE,FALSE,0421,004,7,43,14,1194640,1854406,2023,09/14/2023 03:43:09 PM,41.75541228,-87.56225623,"(41.755412283, -87.562256233)"
13203940,JG416160,09/06/23 8:00,023XX N MOODY AVE,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,APARTMENT,FALSE,FALSE,2512,025,36,19,11,1135021,1914824,2023,09/14/2023 03:43:09 PM,41.92246735,-87.77931928,"(41.922467354, -87.779319275)"
13202164,JG414248,09/06/23 21:00,034XX W 72ND ST,2820,OTHER OFFENSE,TELEPHONE THREAT,RESIDENCE,FALSE,TRUE,0831,008,17,66,08A,1154736,1856656,2023,09/14/2023 03:43:09 PM,41.76247502,-87.70843471,"(41.762475016, -87.708434706)"
13203727,JG414785,09/06/23 20:00,005XX N WESTERN AVE,0860,THEFT,RETAIL THEFT,CONVENIENCE STORE,FALSE,FALSE,1221,012,36,24,06,1160311,1903577,2023,09/14/2023 03:43:09 PM,41.89111876,-87.68670699,"(41.891118758, -87.686706987)"
13201658,JG413580,09/06/23 10:00,0000X E ONTARIO ST,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,PARKING LOT / GARAGE (NON RESIDENTIAL),FALSE,FALSE,1834,018,42,8,07,1176399,1904492,2023,09/14/2023 03:43:09 PM,41.89328168,-87.62759645,"(41.893281677, -87.627596446)"
13201858,JG413044,09/06/23 4:49,107XX S BENSLEY AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,APARTMENT,FALSE,TRUE,0434,004,10,51,14,1194566,1834212,2023,09/14/2023 03:43:09 PM,41.69999994,-87.56318954,"(41.699999944, -87.563189544)"
13575698,JH402275,08/25/2024 09:00:00 PM,030XX W 59TH ST,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,FALSE,FALSE,0824,008,15,66,14,1156922,1865354,2024,09/02/24 15:41,41.78629976,-87.70018792,"(41.786299764, -87.700187917)"
13204405,JG416401,09/06/23 16:16,019XX E 70TH ST,0890,THEFT,FROM BUILDING,APARTMENT,FALSE,FALSE,0332,003,5,43,06,1190538,1858947,2023,09/14/2023 03:43:09 PM,41.76797307,-87.57714245,"(41.767973069, -87.577142454)"
13201497,JG413398,09/06/23 11:15,059XX N CENTRAL PARK AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,FALSE,TRUE,1711,017,39,13,08B,1151310,1939165,2023,09/14/2023 03:43:09 PM,41.98895643,-87.71882653,"(41.988956425, -87.718826534)"
13202676,JG414773,09/06/23 23:00,065XX S TALMAN AVE,0820,THEFT,$500 AND UNDER,STREET,FALSE,FALSE,0831,008,16,66,06,1159832,1861248,2023,09/14/2023 03:43:09 PM,41.77497303,-87.68963101,"(41.774973026, -87.68963101)"
13208234,JG421338,08/23/2023 06:30:00 PM,028XX W JACKSON BLVD,0820,THEFT,$500 AND UNDER,OTHER (SPECIFY),FALSE,FALSE,1124,011,27,27,06,1157278,1898561,2023,09/14/2023 03:41:59 PM,41.87741656,-87.69798213,"(41.87741656, -87.697982127)"
13574964,JH401389,08/25/2024 10:00:00 AM,054XX W CHICAGO AVE,1330,CRIMINAL TRESPASS,TO LAND,CONVENIENCE STORE,FALSE,FALSE,1524,015,37,25,26,1140010,1904805,2024,09/02/24 15:41,41.89488416,-87.7612334,"(41.894884155, -87.761233398)"
13202917,JG414910,09/06/23 4:30,126XX S TORRENCE AVE,0920,MOTOR VEHICLE THEFT,ATTEMPT - AUTOMOBILE,PARKING LOT / GARAGE (NON RESIDENTIAL),FALSE,FALSE,0433,004,10,55,07,1195862,1821766,2023,09/14/2023 03:43:09 PM,41.66581486,-87.55885388,"(41.665814864, -87.558853882)"
13201394,JG413246,09/06/23 8:54,079XX S RACINE AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,STREET,FALSE,TRUE,0612,006,17,71,08B,1169704,1851999,2023,09/14/2023 03:43:09 PM,41.74938411,-87.65370947,"(41.74938411, -87.653709473)"
13201912,JG413799,09/06/23 15:38,055XX W CONGRESS PKWY,0486,BATTERY,DOMESTIC BATTERY SIMPLE,STREET,FALSE,TRUE,1522,015,29,25,08B,1139749,1897140,2023,09/14/2023 03:43:09 PM,41.87385519,-87.76237929,"(41.873855191, -87.762379293)"
13201947,JG414035,09/06/23 18:20,043XX S WOOD ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,VEHICLE NON-COMMERCIAL,FALSE,TRUE,0924,009,15,61,08B,1165076,1875863,2023,09/14/2023 03:43:09 PM,41.81496906,-87.66999375,"(41.814969058, -87.669993754)"
13204493,JG415873,09/06/23 20:36,079XX S CICERO AVE,0860,THEFT,RETAIL THEFT,DEPARTMENT STORE,FALSE,FALSE,0834,008,18,70,06,1145805,1851340,2023,09/14/2023 03:43:09 PM,41.74806034,-87.7413027,"(41.748060338, -87.741302702)"
13201688,JG413546,09/06/23 12:56,0000X W 109TH PL,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,FALSE,TRUE,0513,005,9,49,08B,1177986,1832360,2023,09/14/2023 03:43:09 PM,41.69530861,-87.62395405,"(41.695308608, -87.62395405)"
13201808,JG413620,09/06/23 13:15,001XX W HURON ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,HOTEL / MOTEL,TRUE,TRUE,1832,018,42,8,08B,1175253,1905045,2023,09/14/2023 03:43:09 PM,41.89482493,-87.63178864,"(41.894824927, -87.631788635)"
13201551,JG413468,09/06/23 9:20,066XX S HARTWELL AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,APARTMENT,FALSE,FALSE,0322,003,6,69,14,1178412,1861113,2023,09/14/2023 03:43:09 PM,41.77420075,-87.62152367,"(41.774200754, -87.62152367)"
13202174,JG414139,09/06/23 16:54,080XX S MUSKEGON AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,FALSE,TRUE,0422,004,7,46,14,1196565,1852206,2023,09/14/2023 03:43:09 PM,41.74932776,-87.55527466,"(41.74932776, -87.555274664)"
13202522,JG414547,09/06/23 18:00,037XX N NEW ENGLAND AVE,0820,THEFT,$500 AND UNDER,STREET,FALSE,FALSE,1632,016,38,17,06,1129739,1924094,2023,09/14/2023 03:43:09 PM,41.94799734,-87.79851488,"(41.947997344, -87.79851488)"
13576425,JH402854,08/25/2024 06:00:00 PM,003XX E 45TH ST,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,FALSE,FALSE,0215,002,3,38,14,1179352,1875259,2024,09/02/24 15:41,41.81299729,-87.61764612,"(41.812997291, -87.617646123)"
13202919,JG414633,09/06/23 18:00,048XX S LAKE PARK AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,FALSE,FALSE,0222,002,4,39,14,1186953,1873098,2023,09/14/2023 03:43:09 PM,41.80689027,-87.58983438,"(41.806890268, -87.589834384)"
13201631,JG413180,09/06/23 8:05,007XX N CARPENTER ST,0560,ASSAULT,SIMPLE,STREET,FALSE,FALSE,1214,012,27,24,08A,1169317,1905225,2023,09/14/2023 03:43:09 PM,41.89544998,-87.65358453,"(41.895449977, -87.653584531)"
13202296,JG414307,09/06/23 14:10,002XX E CHICAGO AVE,1562,SEX OFFENSE,AGGRAVATED CRIMINAL SEXUAL ABUSE,HOSPITAL BUILDING / GROUNDS,FALSE,FALSE,1833,018,2,8,17,1178058,1905778,2023,09/14/2023 03:43:09 PM,41.89677291,-87.62146443,"(41.896772914, -87.621464432)"
13208026,JG421157,07/03/23 0:00,020XX W DIVISION ST,1581,SEX OFFENSE,NON-CONSENSUAL DISSEMINATION OF PRIVATE SEXUAL IMAGES,APARTMENT,FALSE,TRUE,1424,014,1,24,17,1162521,1907985,2023,09/14/2023 03:41:59 PM,41.90316867,-87.67846717,"(41.903168666, -87.678467174)"
13205076,JG417505,09/06/23 14:00,109XX S DOTY AVE E,0810,THEFT,OVER $500,PARKING LOT / GARAGE (NON RESIDENTIAL),FALSE,FALSE,0513,005,10,51,06,1185667,1832643,2023,09/14/2023 03:43:09 PM,41.69590816,-87.59582281,"(41.695908161, -87.595822806)"
13202016,JG414089,09/06/23 18:00,070XX S EAST END AVE,0820,THEFT,$500 AND UNDER,APARTMENT,FALSE,FALSE,0332,003,5,43,06,1188995,1858592,2023,09/14/2023 03:43:09 PM,41.76703601,-87.58280952,"(41.767036006, -87.582809521)"
13208415,JG421402,08/30/2023 04:18:00 PM,042XX W AUGUSTA BLVD,1130,DECEPTIVE PRACTICE,FRAUD OR CONFIDENCE GAME,APARTMENT,FALSE,FALSE,1111,011,37,23,11,1147970,1906331,2023,09/14/2023 03:41:59 PM,41.89892229,-87.73195888,"(41.898922292, -87.731958884)"
13202505,JG414514,09/06/23 19:00,008XX W BUENA AVE,0920,MOTOR VEHICLE THEFT,ATTEMPT - AUTOMOBILE,PARKING LOT / GARAGE (NON RESIDENTIAL),FALSE,FALSE,1915,019,46,3,07,1169871,1928197,2023,09/14/2023 03:43:09 PM,41.9584742,-87.65087832,"(41.958474197, -87.65087832)"
13208531,JG408244,08/01/23 12:00,054XX S EAST VIEW PARK,0820,THEFT,$500 AND UNDER,STREET,FALSE,FALSE,0234,002,5,41,06,1188934,1869643,2023,09/14/2023 03:41:59 PM,41.79736226,-87.58267949,"(41.79736226, -87.582679493)"
13201884,JG413918,09/06/23 9:25,087XX S ABERDEEN ST,1563,SEX OFFENSE,CRIMINAL SEXUAL ABUSE,SCHOOL - PUBLIC BUILDING,FALSE,FALSE,2222,022,21,71,17,1170513,1846788,2023,09/14/2023 03:43:09 PM,41.73506684,-87.65089641,"(41.735066839, -87.650896405)"
13203937,JG416060,09/06/23 22:00,057XX W SUPERIOR ST,0810,THEFT,OVER $500,RESIDENCE,FALSE,TRUE,1511,015,29,25,06,1137935,1904420,2023,09/14/2023 03:43:09 PM,41.89386538,-87.76886373,"(41.893865381, -87.768863729)"
13202289,JG414352,09/06/23 23:45,001XX W 112TH ST,1360,CRIMINAL TRESPASS,TO VEHICLE,STREET,TRUE,FALSE,0522,005,9,49,26,1177315,1830687,2023,09/14/2023 03:43:09 PM,41.69073279,-87.62646106,"(41.69073279, -87.626461055)"
13202129,JG414111,09/06/23 16:05,036XX N CICERO AVE,0890,THEFT,FROM BUILDING,CAR WASH,FALSE,FALSE,1731,017,30,15,06,1143721,1923926,2023,09/14/2023 03:43:09 PM,41.94728543,-87.74712367,"(41.947285426, -87.747123671)"
13201642,JG413276,09/06/23 9:25,102XX S COTTAGE GROVE AVE,0560,ASSAULT,SIMPLE,CTA BUS,FALSE,FALSE,0511,005,9,50,08A,1182737,1836983,2023,09/14/2023 03:43:09 PM,41.70788603,-87.60641636,"(41.707886031, -87.606416363)"
13203262,JG414289,09/06/23 21:45,059XX S MICHIGAN AVE,051A,ASSAULT,AGGRAVATED - HANDGUN,APARTMENT,FALSE,TRUE,0232,002,20,40,04A,1178171,1865740,2023,09/14/2023 03:43:09 PM,41.78690318,-87.62226687,"(41.786903184, -87.622266865)"
13202110,JG414104,09/06/23 17:47,078XX S CREGIER AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,FALSE,TRUE,0414,004,8,43,14,1189563,1853395,2023,09/14/2023 03:43:09 PM,41.75276137,-87.58089422,"(41.75276137, -87.580894222)"
13201889,JG413933,09/06/23 17:25,011XX W ARDMORE AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,FALSE,FALSE,2022,020,48,77,14,1167585,1938681,2023,09/14/2023 03:43:09 PM,41.98729227,-87.65897907,"(41.987292267, -87.658979074)"
13201100,JG412936,09/06/23 0:14,023XX S STEWART AVE,031A,ROBBERY,ARMED - HANDGUN,RESIDENCE - GARAGE,FALSE,FALSE,0914,009,11,34,03,1174265,1888921,2023,09/14/2023 03:43:09 PM,41.85060173,-87.63589842,"(41.850601726, -87.635898418)"
13201986,JG413959,09/06/23 17:21,0000X W 110TH ST,143A,WEAPONS VIOLATION,UNLAWFUL POSSESSION - HANDGUN,ALLEY,TRUE,FALSE,0513,005,9,49,15,1177936,1832026,2023,09/14/2023 03:43:09 PM,41.69439319,-87.62414718,"(41.694393194, -87.624147184)"
13208241,JG418819,08/01/23 9:43,085XX S MUSKEGON AVE,1752,OFFENSE INVOLVING CHILDREN,AGGRAVATED CRIMINAL SEXUAL ABUSE BY FAMILY MEMBER,RESIDENCE,FALSE,TRUE,0423,004,10,46,17,1196637,1848854,2023,09/14/2023 03:41:59 PM,41.74012783,-87.55512192,"(41.740127827, -87.555121917)"
13202821,JG414582,09/06/23 15:30,010XX E 41ST PL,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,FALSE,FALSE,0214,002,4,36,14,1184059,1877766,2023,09/14/2023 03:43:09 PM,41.81976781,-87.60030247,"(41.819767809, -87.600302468)"
13202420,JG414486,09/06/23 16:00,023XX W ROSEMONT AVE,0920,MOTOR VEHICLE THEFT,ATTEMPT - AUTOMOBILE,STREET,FALSE,FALSE,2413,024,50,2,07,1159637,1941771,2023,09/14/2023 03:43:09 PM,41.99593935,-87.68812645,"(41.995939349, -87.688126446)"
13202379,JG413453,09/06/23 12:00,013XX N SEDGWICK ST,1130,DECEPTIVE PRACTICE,FRAUD OR CONFIDENCE GAME,APARTMENT,FALSE,FALSE,1821,018,27,8,11,1173413,1909042,2023,09/14/2023 03:43:09 PM,41.905834,-87.63842747,"(41.905833996, -87.638427474)"
13201914,JG413816,09/06/23 15:20,060XX S KEDZIE AVE,0460,BATTERY,SIMPLE,CONVENIENCE STORE,FALSE,FALSE,0823,008,14,66,08B,1156091,1864310,2023,09/14/2023 03:43:09 PM,41.78345163,-87.70326286,"(41.783451628, -87.70326286)"
13201454,JG413301,09/06/23 9:08,011XX E 82ND ST,1477,WEAPONS VIOLATION,RECKLESS FIREARM DISCHARGE,ALLEY,FALSE,FALSE,0411,004,8,45,15,1185216,1850852,2023,09/14/2023 03:43:09 PM,41.74588634,-87.59690376,"(41.74588634, -87.596903757)"
13206924,JG419550,09/06/23 14:30,013XX W SUNNYSIDE AVE,0460,BATTERY,SIMPLE,SIDEWALK,FALSE,FALSE,1913,019,46,3,08B,1166233,1929992,2023,09/14/2023 03:43:09 PM,41.96347847,-87.66420139,"(41.963478472, -87.664201385)"
13201730,JG413710,09/06/23 13:00,028XX W FULTON ST,1330,CRIMINAL TRESPASS,TO LAND,APARTMENT,FALSE,FALSE,1222,012,27,27,26,1157508,1901884,2023,09/14/2023 03:43:09 PM,41.88653051,-87.69704717,"(41.886530514, -87.697047165)"
13201227,JG413021,09/06/23 3:24,060XX S LA SALLE ST,0820,THEFT,$500 AND UNDER,STREET,FALSE,FALSE,0311,003,20,68,06,1176338,1864934,2023,09/14/2023 03:43:09 PM,41.78473284,-87.6290118,"(41.784732839, -87.629011797)"
13207672,JG420678,09/06/23 1:00,085XX S VERNON AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,FALSE,FALSE,0632,006,6,44,07,1180845,1848509,2023,09/14/2023 03:43:09 PM,41.73955842,-87.61299169,"(41.739558418, -87.612991694)"
13202617,JG413500,09/06/23 11:52,084XX S KOLMAR AVE,2820,OTHER OFFENSE,TELEPHONE THREAT,RESIDENCE,FALSE,TRUE,0834,008,18,70,08A,1147358,1848376,2023,09/14/2023 03:43:09 PM,41.73989712,-87.73568735,"(41.739897121, -87.735687345)"
13579912,JH405868,08/25/2024 06:00:00 AM,049XX W HUBBARD ST,0498,BATTERY,"AGG. DOMESTIC BATTERY - HANDS, FISTS, FEET, SERIOUS INJURY",APARTMENT,FALSE,TRUE,1532,015,37,25,04B,1143447,1902561,2024,09/02/24 15:41,41.88866277,-87.74866623,"(41.888662774, -87.748666228)"
13202728,JG413475,09/06/23 11:00,062XX W BERENICE AVE,0560,ASSAULT,SIMPLE,RESIDENCE - YARD (FRONT / BACK),FALSE,FALSE,1633,016,38,17,08A,1134011,1924941,2023,09/14/2023 03:43:09 PM,41.95024738,-87.78279167,"(41.95024738, -87.782791674)"
13575060,JH401519,08/25/2024 02:00:00 PM,057XX S CICERO AVE,143A,WEAPONS VIOLATION,UNLAWFUL POSSESSION - HANDGUN,AIRPORT TERMINAL UPPER LEVEL - SECURE AREA,TRUE,FALSE,0813,008,13,56,15,1145654,1866253,2024,09/02/24 15:41,41.78898704,-87.74147999,"(41.788987036, -87.74147999)"
13202355,JG414318,09/06/23 23:29,026XX W ADAMS ST,0650,BURGLARY,HOME INVASION,APARTMENT,FALSE,TRUE,1125,011,27,27,05,1158810,1898926,2023,09/14/2023 03:43:09 PM,41.8783869,-87.69234702,"(41.878386896, -87.692347019)"
13203667,JG413150,09/06/23 4:00,045XX S DREXEL BLVD,0810,THEFT,OVER $500,APARTMENT,FALSE,TRUE,0221,002,4,39,06,1182956,1875062,2023,09/14/2023 03:43:09 PM,41.81237358,-87.60443282,"(41.812373584, -87.604432822)"
13201711,JG413668,09/06/23 13:10,026XX W WASHINGTON BLVD,1320,CRIMINAL DAMAGE,TO VEHICLE,PARKING LOT / GARAGE (NON RESIDENTIAL),FALSE,FALSE,1222,012,27,27,14,1158642,1900581,2023,09/14/2023 03:43:09 PM,41.88293181,-87.69291853,"(41.882931813, -87.692918534)"
13202956,JG415118,09/06/23 20:00,042XX N BROADWAY,0920,MOTOR VEHICLE THEFT,ATTEMPT - AUTOMOBILE,STREET,FALSE,FALSE,1915,019,46,3,07,1169125,1928512,2023,09/14/2023 03:43:09 PM,41.95935484,-87.65361169,"(41.959354838, -87.653611694)"
